rid,rater,video,sam,sam2,lastSam,dimension,modality,shift,comments,timeStart,timeAnno,timeDone,timeFinish,elapsedAnno,elapsedDone,gender,eating,drinking,reading,calling,abpl,abar,abdo,fmood,lastSam2
39535,-238137976,221,2,5,5,a,f,1,,Sat Aug 23 2014 15:58:24 GMT+1000 (AUS Eastern Standard Time),Sat Aug 23 2014 16:00:18 GMT+1000 (AUS Eastern Standard Time),Sat Aug 23 2014 16:10:19 GMT+1000 (AUS Eastern Standard Time),Sat Aug 23 2014 16:11:23 GMT+1000 (AUS Eastern Standard Time),114334,715226,f,-1,0,-1,-1,0.106024096,-0.997878133,-0.145783133,pos,5
39908,-50007603,221,4,3,3,a,f,1,Medium,Tue Aug 26 2014 21:37:53 GMT+0200 (ora solare Europa occidentale),Tue Aug 26 2014 21:37:53 GMT+0200 (ora solare Europa occidentale),Tue Aug 26 2014 21:40:18 GMT+0200 (ora solare Europa occidentale),Tue Aug 26 2014 21:41:07 GMT+0200 (ora solare Europa occidentale),13,145305,f,-1,0,-1,-1,0.026506024,0.67268319,-0.896787149,pos,3
40016,-205678955,221,4,0,4,a,f,-1,,Wed Aug 27 2014 23:26:45 GMT+0300 (GTB Standard Time),Wed Aug 27 2014 23:26:45 GMT+0300 (GTB Standard Time),Wed Aug 27 2014 23:28:49 GMT+0300 (GTB Standard Time),Wed Aug 27 2014 23:29:24 GMT+0300 (GTB Standard Time),9,123749,f,-1,0,-1,-1,0.070682731,1,1,neu,4
40087,1020455976,221,3,0,3,a,f,-1,,Thu Aug 28 2014 19:06:32 GMT-0500 (Central Standard Time),Thu Aug 28 2014 19:08:22 GMT-0500 (Central Standard Time),Thu Aug 28 2014 19:11:29 GMT-0500 (Central Standard Time),Thu Aug 28 2014 19:13:29 GMT-0500 (Central Standard Time),109855,296360,f,-1,0,-1,-1,-0.812851406,0.278027124,-0.410843373,neu,3
43804,1800167031,221,5,0,5,a,f,-1,,Sat Aug 30 2014 11:27:48 GMT+0200,Sat Aug 30 2014 11:28:35 GMT+0200,Sat Aug 30 2014 11:30:48 GMT+0200,Sat Aug 30 2014 11:31:25 GMT+0200,46898,180074,f,-1,0,-1,-1,0.017670683,0.735051505,0.914457831,pos,5
43810,-1763777840,221,2,5,5,a,f,1,,Sat Aug 30 2014 12:29:53 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:29:53 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:32:05 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:32:25 GMT+0300 (GTB Daylight Time),3,131941,f,-1,0,-1,-1,-0.865863454,0.545280437,0.817269076,neu,5
43861,-440286071,221,4,0,4,a,f,-1,,Sat Aug 30 2014 12:48:47 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:48:47 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:50:51 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:51:04 GMT+0300 (GTB Daylight Time),4,124107,f,-1,0,-1,-1,-0.229718876,-0.918005508,-0.481526104,pos,4
43949,1534592458,221,5,0,5,a,f,-1,,Sat Aug 30 2014 12:22:17 GMT+0200 (W. Europe Daylight Time),Sat Aug 30 2014 12:22:17 GMT+0200 (W. Europe Daylight Time),Sat Aug 30 2014 12:24:26 GMT+0200 (W. Europe Daylight Time),Sat Aug 30 2014 12:24:44 GMT+0200 (W. Europe Daylight Time),4,128812,f,-1,0,-1,-1,-0.857028112,0.504711046,-0.790763052,pos,5
43977,106674829,221,3,0,3,a,f,-1,,Sat Aug 30 2014 13:41:55 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 13:41:55 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 13:43:58 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 13:44:55 GMT+0300 (GTB Daylight Time),6,123111,f,-1,0,-1,-1,-0.459437751,0.153816332,-0.790763052,neu,3
44120,-1949361392,221,5,0,5,a,f,-1,,Sat Aug 30 2014 20:28:20 GMT+0200 (Central European Standard Time),Sat Aug 30 2014 20:29:27 GMT+0200 (Central European Standard Time),Sat Aug 30 2014 20:32:04 GMT+0200 (Central European Standard Time),Sat Aug 30 2014 20:33:33 GMT+0200 (Central European Standard Time),67132,223285,f,-1,0,-1,-1,0.238554217,0.945191049,-1,pos,5
44251,-1369278086,221,3,0,3,a,f,-1,,Sun Aug 31 2014 00:39:37 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 00:39:38 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 00:48:42 GMT+0300 (FLE Daylight Time),Sun Aug 31 2014 00:50:05 GMT+0300 (FLE Daylight Time),65,544410,f,-1,0,-1,-1,0,-0.999196649,0.057429719,neu,3
44340,1625269974,221,3,0,3,a,f,-1,,Sun Aug 31 2014 00:23:45 GMT+0000 (Temps universel coordonnÃ©),Sun Aug 31 2014 00:24:32 GMT+0000 (Temps universel coordonnÃ©),Sun Aug 31 2014 00:27:54 GMT+0000 (Temps universel coordonnÃ©),Sun Aug 31 2014 00:28:38 GMT+0000 (Temps universel coordonnÃ©),46138,248583,f,-1,0,-1,-1,0.026506024,-0.993831586,-0.242971888,neu,3
44345,-1219553985,221,4,0,4,a,f,-1,,Sun Aug 31 2014 01:28:39 GMT+0100 (Hora de VerÃ£o de GMT),Sun Aug 31 2014 01:28:39 GMT+0100 (Hora de VerÃ£o de GMT),Sun Aug 31 2014 01:30:45 GMT+0100 (Hora de VerÃ£o de GMT),Sun Aug 31 2014 01:31:33 GMT+0100 (Hora de VerÃ£o de GMT),8,126521,f,-1,0,-1,-1,-0.468273092,-0.92875108,0.136947791,neg,4
44385,1131919392,221,3,0,3,a,f,-1,,Sun Aug 31 2014 09:08:36 GMT+0800 (Malay Peninsula Standard Time),Sun Aug 31 2014 09:09:33 GMT+0800 (Malay Peninsula Standard Time),Sun Aug 31 2014 09:18:50 GMT+0800 (Malay Peninsula Standard Time),Sun Aug 31 2014 09:19:18 GMT+0800 (Malay Peninsula Standard Time),56716,613485,f,-1,0,-1,-1,-0.12811245,-0.421859577,-0.684738956,neu,3
44770,494391236,221,3,0,3,a,f,-1,,Mon Sep 01 2014 00:50:34 GMT+0200 (Central European Standard Time),Mon Sep 01 2014 00:50:34 GMT+0200 (Central European Standard Time),Mon Sep 01 2014 00:53:23 GMT+0200 (Central European Standard Time),Mon Sep 01 2014 00:53:45 GMT+0200 (Central European Standard Time),5,169947,f,-1,0,-1,-1,0.123694779,-0.997423436,0.163453815,neu,3
44793,710519848,221,4,0,4,a,f,-1,,Mon Sep 01 2014 03:29:05 GMT+0200 (Central Europe Standard Time),Mon Sep 01 2014 03:29:05 GMT+0200 (Central Europe Standard Time),Mon Sep 01 2014 03:31:09 GMT+0200 (Central Europe Standard Time),Mon Sep 01 2014 03:31:35 GMT+0200 (Central Europe Standard Time),20,124042,f,-1,0,-1,-1,-0.344578313,-0.813543498,0.561044177,pos,4
37380,-1193487118,222,2,5,5,a,f,1,,Tue Jul 29 2014 23:04:36 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:04:36 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:06:38 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:07:03 GMT-0400 (Eastern Daylight Time),5,121131,f,-1,0,1,-1,-0.212048193,1,-1,pos,5
37491,-1763777840,222,1,0,1,a,f,-1,,Wed Jul 30 2014 07:05:14 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:05:14 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:06:51 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:07:11 GMT+0300 (GTB Daylight Time),3,96370,f,-1,0,1,-1,0.238554217,0.930664091,-0.993975904,neg,1
37596,-7440674,222,3,0,3,a,f,-1,,Tue Jul 29 2014 22:47:16 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 22:47:16 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 23:03:50 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 23:04:04 GMT-0700 (Pacific Standard Time),25,993295,f,-1,0,1,-1,0.114859438,-0.980327213,0.348995984,neu,3
37682,290690662,222,2,3,3,a,f,1,,Wed Jul 30 2014 10:13:52 GMT+0300 (GTB Standard Time),Wed Jul 30 2014 10:14:27 GMT+0300 (GTB Standard Time),Wed Jul 30 2014 10:16:07 GMT+0300 (GTB Standard Time),Wed Jul 30 2014 10:16:42 GMT+0300 (GTB Standard Time),34913,135540,f,-1,0,1,-1,-0.017670683,-0.149532699,-0.737751004,neg,3
37900,-440286071,222,1,0,1,a,f,-1,,Wed Jul 30 2014 12:34:43 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 12:34:43 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 12:36:19 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 12:36:37 GMT+0300 (GTB Daylight Time),5,96152,f,-1,0,1,-1,0.636144578,0.735051505,0.914457831,neg,1
37908,-827006945,222,2,4,4,a,f,1,,Wed Jul 30 2014 10:36:43 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 10:36:43 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 10:38:28 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 10:39:21 GMT+0100 (Hora de VerÃ£o de GMT),6,105257,f,-1,0,1,-1,0.044176707,0.253594166,-0.808433735,neu,4
37943,-113005419,222,4,0,4,a,f,-1,,Wed Jul 30 2014 11:53:24 GMT+0200,Wed Jul 30 2014 11:53:24 GMT+0200,Wed Jul 30 2014 11:55:01 GMT+0200,Wed Jul 30 2014 11:55:15 GMT+0200,7,97017,f,-1,0,1,-1,-0.106024096,-0.998414364,-0.119277108,pos,4
38016,-909737287,222,5,0,5,a,f,-1,,Wed Jul 30 2014 12:44:05 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 12:45:46 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 12:52:53 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 12:53:33 GMT+0200 (ora legale Europa occidentale),100843,527729,f,-1,0,1,-1,1,0.952016587,0.357831325,pos,5
45393,1684009195,222,3,0,3,a,f,-1,,Fri Sep 05 2014 10:08:20 GMT+0600 (Bangladesh Standard Time),Fri Sep 05 2014 10:08:20 GMT+0600 (Bangladesh Standard Time),Fri Sep 05 2014 10:10:11 GMT+0600 (Bangladesh Standard Time),Fri Sep 05 2014 10:10:31 GMT+0600 (Bangladesh Standard Time),3,111336,f,-1,0,-1,-1,-0.341816999,-0.661157962,-0.622891566,neu,3
45404,27310956,222,2,0,2,a,f,-1,,Fri Sep 05 2014 17:39:11 GMT+0300 (Eastern Europe Daylight Time),Fri Sep 05 2014 17:39:11 GMT+0300 (Eastern Europe Daylight Time),Fri Sep 05 2014 17:41:24 GMT+0300 (Eastern Europe Daylight Time),Fri Sep 05 2014 17:41:39 GMT+0300 (Eastern Europe Daylight Time),14,132646,f,-1,0,1,-1,0.432931727,-0.951166673,0.110441767,neu,2
45412,-2061588724,222,2,0,2,a,f,-1,,Fri Sep 05 2014 17:14:16 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 17:14:16 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 17:16:50 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 17:17:17 GMT+0200 (Central European Daylight Time),8,153658,f,-1,0,-1,-1,0.706827309,-0.314738559,0.32248996,neg,2
37318,-259501924,223,4,1,1,a,f,1,,Wed Jul 30 2014 04:06:15 GMT+0200 (Central Europe Standard Time),Wed Jul 30 2014 04:06:15 GMT+0200 (Central Europe Standard Time),Wed Jul 30 2014 04:11:29 GMT+0200 (Central Europe Standard Time),Wed Jul 30 2014 04:12:19 GMT+0200 (Central Europe Standard Time),11,314167,f,-1,0,-1,-1,0.362248996,-0.977273077,0.348995984,neg,1
37473,-58962097,223,2,3,3,a,f,1,,Tue Jul 29 2014 20:49:31 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:49:31 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:51:13 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:51:41 GMT-0700 (Pacific Daylight Time),3,101510,f,-1,0,-1,-1,0.344578313,-0.981252013,-0.12811245,neu,3
37483,-1193487118,223,4,0,4,a,f,-1,,Wed Jul 30 2014 00:15:00 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 00:15:00 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 00:17:15 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 00:17:34 GMT-0400 (Eastern Daylight Time),6,135196,f,-1,0,-1,-1,-0.141365462,1,-1,pos,4
37653,278419006,223,1,0,1,a,f,-1,,Wed Jul 30 2014 09:48:25 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 09:48:25 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 09:50:47 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 09:51:16 GMT+0300 (GTB Daylight Time),9,141820,f,-1,0,-1,-1,-0.035341365,0.897829991,-0.976305221,neg,1
37680,-777577276,223,2,0,2,a,f,-1,,Wed Jul 30 2014 09:12:53 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 09:12:53 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 09:14:45 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 09:15:21 GMT+0200 (Central Europe Daylight Time),3,112146,m,-1,0,1,-1,0.662650602,-0.09993218,0.746586345,neg,2
37689,290690662,223,1,0,1,a,f,-1,,Wed Jul 30 2014 10:20:30 GMT+0300 (GTB Standard Time),Wed Jul 30 2014 10:20:30 GMT+0300 (GTB Standard Time),Wed Jul 30 2014 10:22:15 GMT+0300 (GTB Standard Time),Wed Jul 30 2014 10:22:38 GMT+0300 (GTB Standard Time),17,105664,f,-1,0,1,-1,-0.017670683,0.204060677,-0.799598394,neg,1
37910,1792201690,223,5,0,5,a,f,-1,,Wed Jul 30 2014 05:25:35 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 05:27:10 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 05:40:40 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 05:41:23 GMT-0400 (Eastern Daylight Time),94845,905266,f,-1,0,1,-1,0.887951807,0.638649583,0.039759036,pos,5
37950,-948060495,223,2,0,2,a,f,-1,,Wed Jul 30 2014 10:44:38 GMT+0100,Wed Jul 30 2014 10:44:38 GMT+0100,Wed Jul 30 2014 10:57:35 GMT+0100,Wed Jul 30 2014 10:57:51 GMT+0100,13,776826,f,-1,0,-1,-1,-0.06184739,-0.736083904,-0.596385542,neg,2
45284,-1302741302,223,3,0,3,a,f,-1,,Thu Sep 04 2014 19:02:58 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 19:03:54 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 19:05:46 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 19:06:05 GMT+0600 (Bangladesh Standard Time),55716,167940,f,-1,0,-1,-1,0.126456093,-0.336980074,-0.702409639,neu,3
37431,-1193487118,224,4,1,1,a,f,1,,Tue Jul 29 2014 23:34:47 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:34:47 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:36:54 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:37:24 GMT-0400 (Eastern Daylight Time),6,127579,f,-1,0,-1,1,-0.671485944,-0.149532699,-0.737751004,neg,1
37462,-58962097,224,1,3,3,a,f,1,,Tue Jul 29 2014 20:40:47 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:40:47 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:42:28 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:43:01 GMT-0700 (Pacific Daylight Time),6,101302,f,-1,0,-1,1,-0.220883534,-0.995159086,-0.189959839,neg,3
37637,-7440674,224,3,1,1,a,f,1,,Tue Jul 29 2014 23:12:25 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 23:12:25 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 23:40:40 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 23:41:02 GMT-0700 (Pacific Standard Time),17,1695295,f,-1,0,-1,1,-0.203212851,-0.632623261,-0.631726908,neg,1
37767,1901293470,224,2,1,1,a,f,1,,Wed Jul 30 2014 09:19:37 GMT+0100 (GMT Standard Time),Wed Jul 30 2014 09:20:32 GMT+0100 (GMT Standard Time),Wed Jul 30 2014 09:22:27 GMT+0100 (GMT Standard Time),Wed Jul 30 2014 09:23:08 GMT+0100 (GMT Standard Time),55507,170773,f,-1,0,-1,1,0.060964071,-0.149532699,-0.737751004,neg,1
38119,-292951933,224,3,1,1,a,f,1,,Wed Jul 30 2014 14:12:24 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 14:12:24 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 14:15:03 GMT+0100 (Hora de VerÃ£o de GMT),Wed Jul 30 2014 14:15:19 GMT+0100 (Hora de VerÃ£o de GMT),5,158658,f,-1,0,-1,1,-0.123694779,-0.948794336,0.437349398,neu,1
38233,654439300,224,1,5,5,a,f,1,,Wed Jul 30 2014 16:33:25 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 16:33:25 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 16:35:08 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 16:35:36 GMT+0200 (ora legale Europa occidentale),4,103387,f,-1,0,-1,1,0.044176707,-0.982133713,-0.340160643,pos,5
38259,1800167031,224,5,1,1,a,f,1,,Wed Jul 30 2014 16:56:41 GMT+0200,Wed Jul 30 2014 16:56:41 GMT+0200,Wed Jul 30 2014 16:58:36 GMT+0200,Wed Jul 30 2014 16:59:51 GMT+0200,14,115096,f,-1,0,-1,1,-0.38875502,-0.969690548,-0.119277108,neg,1
38285,970447765,224,2,0,2,a,f,-1,,Wed Jul 30 2014 17:18:07 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:18:07 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:19:54 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:20:16 GMT+0200 (ora legale Europa occidentale),6,107345,f,-1,0,-1,1,-0.185542169,-0.996715904,-0.06626506,neu,2
45079,-2130297778,224,5,1,1,a,f,1,,Wed Sep 03 2014 19:52:16 GMT+0600 (Bangladesh Standard Time),Wed Sep 03 2014 19:52:16 GMT+0600 (Bangladesh Standard Time),Wed Sep 03 2014 19:54:28 GMT+0600 (Bangladesh Standard Time),Wed Sep 03 2014 19:54:57 GMT+0600 (Bangladesh Standard Time),11,132092,f,-1,0,-1,1,-0.006074028,-0.999338518,0.039759036,pos,1
148,-188148270,320,3,0,3,a,f,-1,,Mon Jun 23 2014 22:21:40 GMT-0600 (MDT),Mon Jun 23 2014 22:21:41 GMT-0600 (MDT),Mon Jun 23 2014 22:27:44 GMT-0600 (MDT),Mon Jun 23 2014 22:28:19 GMT-0600 (MDT),3,363889,f,-1,0,1,-1,0.048594378,-0.998414364,0.119277108,neu,3
464,145672451,320,4,5,5,a,f,1,Do you have more?,Sun Jun 29 2014 01:03:55 GMT+0100,Sun Jun 29 2014 01:03:55 GMT+0100,Sun Jun 29 2014 01:07:45 GMT+0100,Sun Jun 29 2014 01:08:59 GMT+0100,6,229815,f,-1,0,1,-1,-1,1,-0.225301205,neg,5
472,-292951933,320,4,0,4,a,f,-1,,Sun Jun 29 2014 01:24:47 GMT+0100,Sun Jun 29 2014 01:24:47 GMT+0100,Sun Jun 29 2014 01:28:44 GMT+0100,Sun Jun 29 2014 01:29:08 GMT+0100,29,237885,f,-1,0,1,-1,-0.318072289,-0.985961823,0.207630522,pos,4
4100,-567689188,320,1,4,4,a,f,1,,Thu Jul 24 2014 10:31:19 GMT+0200,Thu Jul 24 2014 10:32:16 GMT+0200,Thu Jul 24 2014 10:36:04 GMT+0200,Thu Jul 24 2014 10:37:05 GMT+0200,57261,284522,f,-1,0,1,-1,-0.591967871,0.992502463,-1,pos,4
6700,-397607038,320,3,0,3,a,f,-1,,Thu Jul 24 2014 11:44:48 GMT+0200,Thu Jul 24 2014 11:48:20 GMT+0200,Thu Jul 24 2014 11:53:02 GMT+0200,Thu Jul 24 2014 11:53:42 GMT+0200,211730,493963,f,-1,0,-1,-1,-0.06184739,-0.982133713,-0.340160643,neg,3
14500,1973490386,320,3,0,3,a,f,-1,,Fri Jul 25 2014 02:18:47 GMT+0200 (ora legale Europa occidentale),Fri Jul 25 2014 02:18:47 GMT+0200 (ora legale Europa occidentale),Fri Jul 25 2014 02:30:39 GMT+0200 (ora legale Europa occidentale),Fri Jul 25 2014 02:31:26 GMT+0200 (ora legale Europa occidentale),22,712537,f,-1,0,1,-1,0.079518072,-0.996552643,0.189959839,neu,3
35700,-1394907485,320,1,4,4,a,f,1,,Sat Jul 26 2014 01:45:29 GMT+0300 (FLE Daylight Time),Sat Jul 26 2014 01:45:29 GMT+0300 (FLE Daylight Time),Sat Jul 26 2014 01:49:42 GMT+0300 (FLE Daylight Time),Sat Jul 26 2014 01:50:37 GMT+0300 (FLE Daylight Time),6,252436,f,-1,0,1,-1,-0.141365462,0.253594166,0.808433735,pos,4
37513,801571006,321,1,1,1,a,f,1,,Tue Jul 29 2014 21:22:41 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:22:41 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:25:01 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:25:36 GMT-0700 (Pacific Daylight Time),3,139347,f,-1,0,1,-1,0.053012048,-0.961507255,0.410843373,neu,1
37644,200504317,321,5,0,5,a,f,-1,,Wed Jul 30 2014 09:41:54 GMT+0300 (FLE Standard Time),Wed Jul 30 2014 09:41:54 GMT+0300 (FLE Standard Time),Wed Jul 30 2014 09:43:56 GMT+0300 (FLE Standard Time),Wed Jul 30 2014 09:44:21 GMT+0300 (FLE Standard Time),20,121969,f,-1,0,-1,-1,-0.044176707,-0.965012876,0.402008032,pos,5
37961,-783059057,321,2,0,2,a,f,-1,,Wed Jul 30 2014 13:04:00 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 13:04:00 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 13:06:35 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 13:07:03 GMT+0300 (E. Europe Daylight Time),12,155395,f,-1,0,-1,-1,0.06626506,0.052108431,-0.773092369,neu,2
38598,-1147240688,321,1,3,3,a,f,1,,Thu Jul 31 2014 16:32:33 GMT+0300 (GTB Standard Time),Thu Jul 31 2014 16:32:33 GMT+0300 (GTB Standard Time),Thu Jul 31 2014 16:34:35 GMT+0300 (GTB Standard Time),Thu Jul 31 2014 16:35:21 GMT+0300 (GTB Standard Time),5,122067,f,-1,0,1,-1,-0.13253012,-0.998165724,-0.004417671,neu,3
38772,-303949768,321,3,0,3,a,f,-1,,Sat Aug 02 2014 17:37:20 GMT+0100 (GMT Daylight Time),Sat Aug 02 2014 17:37:20 GMT+0100 (GMT Daylight Time),Sat Aug 02 2014 17:39:38 GMT+0100 (GMT Daylight Time),Sat Aug 02 2014 17:40:09 GMT+0100 (GMT Daylight Time),2,138485,f,-1,0,1,-1,0.176706827,0.564887563,0.870281124,neu,3
38859,1268115439,321,3,0,3,a,f,-1,,Mon Aug 04 2014 02:46:57 GMT+0300 (GTB Daylight Time),Mon Aug 04 2014 02:46:57 GMT+0300 (GTB Daylight Time),Mon Aug 04 2014 02:49:32 GMT+0300 (GTB Daylight Time),Mon Aug 04 2014 02:49:56 GMT+0300 (GTB Daylight Time),7,154632,f,-1,0,1,-1,0.212048193,-0.99560649,0.145783133,neu,3
38904,715863738,321,3,2,2,a,f,1,,Tue Aug 05 2014 17:44:04 GMT+0800 (Malay Peninsula Standard Time),Tue Aug 05 2014 17:44:04 GMT+0800 (Malay Peninsula Standard Time),Tue Aug 05 2014 17:49:12 GMT+0800 (Malay Peninsula Standard Time),Tue Aug 05 2014 17:50:09 GMT+0800 (Malay Peninsula Standard Time),5,308142,f,-1,0,-1,-1,-0.088353414,-0.998871327,-0.039759036,neu,2
45322,1874289208,321,3,0,3,a,f,-1,,Fri Sep 05 2014 00:01:05 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:01:53 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:04:00 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:04:24 GMT+0200 (Central European Daylight Time),48676,175611,f,-1,0,1,-1,-0.097188755,-0.421859577,-0.684738956,neu,3
45345,-1646635563,321,3,0,3,a,f,-1,,Fri Sep 05 2014 01:01:35 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 01:01:35 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 01:04:56 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 01:05:27 GMT+0200 (Central European Daylight Time),8,200503,f,-1,0,1,-1,-0.574297189,0.001119694,-0.764257028,neg,3
12,-1503134165,322,1,0,1,a,f,-1,,Tue Jun 24 2014 00:48:58 GMT+0200 (Central Europe Daylight Time),Tue Jun 24 2014 00:48:58 GMT+0200 (Central Europe Daylight Time),Tue Jun 24 2014 00:53:00 GMT+0200 (Central Europe Daylight Time),Tue Jun 24 2014 00:53:26 GMT+0200 (Central Europe Daylight Time),13,241974,f,1,0,-1,-1,-0.017670683,-0.978339955,0.357831325,neg,1
59,-188148270,322,3,4,4,a,f,1,,Mon Jun 23 2014 18:05:31 GMT-0600 (MDT),Mon Jun 23 2014 18:05:31 GMT-0600 (MDT),Mon Jun 23 2014 18:13:33 GMT-0600 (MDT),Mon Jun 23 2014 18:14:11 GMT-0600 (MDT),2,482193,f,1,0,-1,-1,0.8437751,0.440618755,0.06626506,neu,4
73,1935569165,322,2,0,2,a,f,-1,,Tue Jun 24 2014 03:22:15 GMT+0200 (Hora de verano romance),Tue Jun 24 2014 03:22:15 GMT+0200 (Hora de verano romance),Tue Jun 24 2014 03:25:36 GMT+0200 (Hora de verano romance),Tue Jun 24 2014 03:26:13 GMT+0200 (Hora de verano romance),3,200357,f,1,0,-1,-1,-0.114859438,-0.687875593,0.614056225,neu,2
180,-1316758405,322,2,0,2,a,f,-1,,Tue Jun 24 2014 08:01:11 GMT+0300 (Ð¤Ð¸Ð½Ð»Ð°Ð½Ð´Ð¸Ñ - Ð»ÑÑ‚Ð½Ð¾ Ñ‡Ð°ÑÐ¾Ð²Ð¾ Ð²Ñ€ÐµÐ¼Ðµ),Tue Jun 24 2014 08:01:11 GMT+0300 (Ð¤Ð¸Ð½Ð»Ð°Ð½Ð´Ð¸Ñ - Ð»ÑÑ‚Ð½Ð¾ Ñ‡Ð°ÑÐ¾Ð²Ð¾ Ð²Ñ€ÐµÐ¼Ðµ),Tue Jun 24 2014 08:04:32 GMT+0300 (Ð¤Ð¸Ð½Ð»Ð°Ð½Ð´Ð¸Ñ - Ð»ÑÑ‚Ð½Ð¾ Ñ‡Ð°ÑÐ¾Ð²Ð¾ Ð²Ñ€ÐµÐ¼Ðµ),Tue Jun 24 2014 08:05:13 GMT+0300 (Ð¤Ð¸Ð½Ð»Ð°Ð½Ð´Ð¸Ñ - Ð»ÑÑ‚Ð½Ð¾ Ñ‡Ð°ÑÐ¾Ð²Ð¾ Ð²Ñ€ÐµÐ¼Ðµ),5,201488,f,1,0,-1,-1,0.326907631,-0.857499853,-0.534538153,neg,2
